transactionid,amount,customerid,timestamp,merchantid,transactionamount,anomalyscore,name,age,address,accountbalance,lastlogin,suspiciousflag,merchantname,location,category,isfraud
708,85.45344521372881,1835,2022-01-30 11:00:00,2709,99.2662570419234,0.2922638116376208,Customer 1835,33,Address 1835,3400.977724416677,2024-04-14,0,Merchant 2709,Location 2709,Retail,0
709,54.75994303494783,1572,2022-01-30 12:00:00,2822,33.120350155544095,0.25469490015357,Customer 1572,47,Address 1572,2067.485107928368,2023-07-26,0,Merchant 2822,Location 2822,Food,0
710,19.9715699068954,1072,2022-01-30 13:00:00,2363,46.44970143584911,0.4064630622506033,Customer 1072,21,Address 1072,3239.3528598291095,2022-03-13,0,Merchant 2363,Location 2363,Retail,0
711,33.00075703386983,1045,2022-01-30 14:00:00,2016,42.5880848294819,0.7644016167901966,Customer 1045,58,Address 1045,5168.955418988636,2022-02-14,0,Merchant 2016,Location 2016,Travel,0
712,25.893679758299513,1581,2022-01-30 15:00:00,2850,95.31018187167908,0.2568756911625081,Customer 1581,41,Address 1581,8128.017215100595,2023-08-04,0,Merchant 2850,Location 2850,Travel,0
713,38.96028129987119,1750,2022-01-30 16:00:00,2592,92.23840355030256,0.7449073061591452,Customer 1750,36,Address 1750,8128.690436376383,2024-01-20,0,Merchant 2592,Location 2592,Other,0
714,36.11516422807509,1989,2022-01-30 17:00:00,2281,76.56333197286463,0.7263191198648619,Customer 1989,18,Address 1989,3448.958441285073,2024-09-15,0,Merchant 2281,Location 2281,Food,0
715,72.44134982030823,1033,2022-01-30 18:00:00,2379,61.12091510551122,0.0862754303281585,Customer 1033,50,Address 1033,2042.69235205651,2022-02-02,0,Merchant 2379,Location 2379,Other,0
716,81.243458802052,1012,2022-01-30 19:00:00,2400,38.33468351103839,0.9293811480336908,Customer 1012,45,Address 1012,2706.148887561668,2022-01-12,0,Merchant 2400,Location 2400,Retail,0
717,43.09556665844332,1410,2022-01-30 20:00:00,2722,96.51324621777358,0.0195120538407248,Customer 1410,25,Address 1410,2716.981163362165,2023-02-14,0,Merchant 2722,Location 2722,Food,0
718,69.53802387013545,1618,2022-01-30 21:00:00,2048,76.90995524303871,0.5073313271850892,Customer 1618,27,Address 1618,6741.429339282374,2023-09-10,0,Merchant 2048,Location 2048,Retail,1
719,76.25084286125376,1401,2022-01-30 22:00:00,2673,30.4380573319735,0.3564044187790941,Customer 1401,25,Address 1401,9089.242962548122,2023-02-05,0,Merchant 2673,Location 2673,Travel,0
720,95.39395604401498,1898,2022-01-30 23:00:00,2821,12.16277125038851,0.2960004480406217,Customer 1898,38,Address 1898,1373.376304359832,2024-06-16,0,Merchant 2821,Location 2821,Other,0
721,71.44316987743579,1891,2022-01-31 00:00:00,2631,57.99855781922004,0.3899029994924227,Customer 1891,33,Address 1891,4322.597494545438,2024-06-09,0,Merchant 2631,Location 2631,Travel,0
722,63.87075935165029,1480,2022-01-31 01:00:00,2163,76.15460888141862,0.2823530428792715,Customer 1480,26,Address 1480,7269.75604357179,2023-04-25,0,Merchant 2163,Location 2163,Other,0
723,49.082009832494826,1438,2022-01-31 02:00:00,2127,11.106739401532922,0.8500925019527288,Customer 1438,53,Address 1438,1779.9867179354387,2023-03-14,0,Merchant 2127,Location 2127,Food,0
724,13.471081558436213,1348,2022-01-31 03:00:00,2685,12.40996273327013,0.577930207021867,Customer 1348,41,Address 1348,1599.2290316885878,2022-12-14,0,Merchant 2685,Location 2685,Online,0
725,50.95738369702053,1506,2022-01-31 04:00:00,2820,27.67170304346736,0.6427489271442623,Customer 1506,22,Address 1506,5745.0882908674,2023-05-21,0,Merchant 2820,Location 2820,Retail,0
726,97.9655891931388,1090,2022-01-31 05:00:00,2251,69.57944246923061,0.594546916352256,Customer 1090,26,Address 1090,8109.977178153809,2022-03-31,0,Merchant 2251,Location 2251,Other,0
727,46.614074084703766,1669,2022-01-31 06:00:00,2815,65.00195680300679,0.8157373271688702,Customer 1669,44,Address 1669,4490.144010455546,2023-10-31,0,Merchant 2815,Location 2815,Retail,1
728,86.76120603804294,1145,2022-01-31 07:00:00,2963,94.0643129142289,0.9899933425752436,Customer 1145,56,Address 1145,9855.674627837716,2022-05-25,0,Merchant 2963,Location 2963,Online,0
729,31.367785962935866,1368,2022-01-31 08:00:00,2464,36.44120404880266,0.1853199849565174,Customer 1368,19,Address 1368,8411.644415758685,2023-01-03,0,Merchant 2464,Location 2464,Food,0
730,60.55966079501921,1743,2022-01-31 09:00:00,2881,97.62157624586976,0.4138442341141467,Customer 1743,45,Address 1743,6595.92088856562,2024-01-13,0,Merchant 2881,Location 2881,Travel,0
731,44.00389673279336,1680,2022-01-31 10:00:00,2560,77.84689920910795,0.1560878624122662,Customer 1680,43,Address 1680,1308.3817367590414,2023-11-11,0,Merchant 2560,Location 2560,Food,0
732,50.90991296286472,1366,2022-01-31 11:00:00,2045,20.579962375247582,0.4673429034772801,Customer 1366,45,Address 1366,3069.6446371624593,2023-01-01,0,Merchant 2045,Location 2045,Online,0
733,23.929025895640848,1197,2022-01-31 12:00:00,2555,15.170899270569755,0.9012244868765892,Customer 1197,18,Address 1197,3525.504348282963,2022-07-16,0,Merchant 2555,Location 2555,Travel,0
734,16.26661103201102,1976,2022-01-31 13:00:00,2879,34.85659328996145,0.6946340553831687,Customer 1976,54,Address 1976,2417.248388545462,2024-09-02,0,Merchant 2879,Location 2879,Travel,1
735,68.61623599279721,1610,2022-01-31 14:00:00,2086,97.0631972351069,0.32236076682778,Customer 1610,22,Address 1610,4122.163755988957,2023-09-02,0,Merchant 2086,Location 2086,Retail,0
736,64.23340291981916,1501,2022-01-31 15:00:00,2624,60.944354325647765,0.5155919425791495,Customer 1501,48,Address 1501,2342.8743501392532,2023-05-16,0,Merchant 2624,Location 2624,Travel,0
737,95.16034881867868,1473,2022-01-31 16:00:00,2503,53.02585061345818,0.2874226541296686,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2503,Location 2503,Travel,0
738,11.131439518619104,1399,2022-01-31 17:00:00,2390,40.9134351694381,0.2308228829431639,Customer 1399,18,Address 1399,9447.72949841338,2023-02-03,0,Merchant 2390,Location 2390,Food,0
739,15.699135277903164,1630,2022-01-31 18:00:00,2802,13.312815054128354,0.9661903841794932,Customer 1630,42,Address 1630,2420.838314896988,2023-09-22,1,Merchant 2802,Location 2802,Online,0
740,82.22250995908492,1413,2022-01-31 19:00:00,2086,95.47173527925682,0.2077665521851838,Customer 1413,18,Address 1413,1279.6715774788322,2023-02-17,0,Merchant 2086,Location 2086,Food,0
741,70.34427340238034,1148,2022-01-31 20:00:00,2066,97.63239089542238,0.2052055583945645,Customer 1148,63,Address 1148,3214.341695181142,2022-05-28,0,Merchant 2066,Location 2066,Other,0
742,99.88740974312738,1282,2022-01-31 21:00:00,2971,10.190064896318486,0.7890169520191657,Customer 1282,39,Address 1282,7308.69730189397,2022-10-09,0,Merchant 2971,Location 2971,Travel,0
743,77.69859250112718,1521,2022-01-31 22:00:00,2803,86.51605510392154,0.9990473412377048,Customer 1521,27,Address 1521,8108.965746035182,2023-06-05,0,Merchant 2803,Location 2803,Food,0
744,85.95300105522477,1126,2022-01-31 23:00:00,2421,59.390177953679235,0.7156775641569315,Customer 1126,27,Address 1126,7080.103438619933,2022-05-06,0,Merchant 2421,Location 2421,Retail,0
745,90.13649701316616,1125,2022-02-01 00:00:00,2775,40.101361191474375,0.539134170201349,Customer 1125,58,Address 1125,8801.922036350712,2022-05-05,0,Merchant 2775,Location 2775,Other,0
746,24.962467028590897,1252,2022-02-01 01:00:00,2843,77.5959905452458,0.6118703895885295,Customer 1252,53,Address 1252,9182.87387648701,2022-09-09,0,Merchant 2843,Location 2843,Other,0
747,66.2454350634327,1581,2022-02-01 02:00:00,2070,96.2727880972791,0.1395987802643227,Customer 1581,41,Address 1581,8128.017215100595,2023-08-04,0,Merchant 2070,Location 2070,Food,0
748,97.69235336466316,1269,2022-02-01 03:00:00,2285,57.80991603048806,0.1179434994362348,Customer 1269,34,Address 1269,9261.10996968282,2022-09-26,0,Merchant 2285,Location 2285,Retail,0
749,62.11099449245757,1422,2022-02-01 04:00:00,2736,54.84138539417199,0.5101407618329337,Customer 1422,32,Address 1422,6987.997844391333,2023-02-26,0,Merchant 2736,Location 2736,Food,0
750,48.755442299879846,1405,2022-02-01 05:00:00,2463,73.48819157040548,0.5221135466386639,Customer 1405,59,Address 1405,9246.516979425342,2023-02-09,0,Merchant 2463,Location 2463,Other,0
751,26.509028435574177,1655,2022-02-01 06:00:00,2897,88.53542071627268,0.0848053745836587,Customer 1655,50,Address 1655,2152.9921898737,2023-10-17,0,Merchant 2897,Location 2897,Other,0
752,88.54379953014886,1143,2022-02-01 07:00:00,2753,24.625093184285696,0.7579407044283827,Customer 1143,58,Address 1143,3367.9249236603873,2022-05-23,0,Merchant 2753,Location 2753,Retail,0
753,72.96000414657226,1094,2022-02-01 08:00:00,2638,71.51465911098049,0.492541900507644,Customer 1094,32,Address 1094,4974.2547531484415,2022-04-04,0,Merchant 2638,Location 2638,Food,0
754,78.96614976415842,1577,2022-02-01 09:00:00,2889,80.6857617424928,0.997038134220019,Customer 1577,30,Address 1577,3282.9902053373853,2023-07-31,0,Merchant 2889,Location 2889,Retail,0
755,50.52963956631847,1520,2022-02-01 10:00:00,2652,75.94134511285523,0.9576313593230374,Customer 1520,25,Address 1520,9476.348061611066,2023-06-04,0,Merchant 2652,Location 2652,Online,0
756,36.37560297945699,1424,2022-02-01 11:00:00,2012,17.048149539137263,0.2847932490956639,Customer 1424,37,Address 1424,4344.549864306991,2023-02-28,0,Merchant 2012,Location 2012,Retail,0
757,89.17189488257118,1160,2022-02-01 12:00:00,2500,66.03157019318301,0.2957088229163976,Customer 1160,38,Address 1160,2683.909127067817,2022-06-09,0,Merchant 2500,Location 2500,Travel,0
758,61.919534669867325,1057,2022-02-01 13:00:00,2621,96.5446629589214,0.6307677188404481,Customer 1057,21,Address 1057,6531.558064499151,2022-02-26,0,Merchant 2621,Location 2621,Travel,0
759,60.53439196536471,1399,2022-02-01 14:00:00,2500,46.715277857207795,0.049006419265388,Customer 1399,18,Address 1399,9447.72949841338,2023-02-03,0,Merchant 2500,Location 2500,Travel,0
760,29.53436473015511,1587,2022-02-01 15:00:00,2968,72.79316151397185,0.910888179754448,Customer 1587,41,Address 1587,8573.123086384709,2023-08-10,0,Merchant 2968,Location 2968,Retail,0
761,14.120197747692124,1168,2022-02-01 16:00:00,2726,71.99686279019139,0.5063271158131862,Customer 1168,42,Address 1168,3560.170992970936,2022-06-17,0,Merchant 2726,Location 2726,Online,0
762,22.877015210034777,1711,2022-02-01 17:00:00,2130,32.8495620151087,0.2804444881424875,Customer 1711,20,Address 1711,5960.806053246455,2023-12-12,0,Merchant 2130,Location 2130,Other,0
763,79.74901394709434,1671,2022-02-01 18:00:00,2420,39.01470065288406,0.1228035436550406,Customer 1671,27,Address 1671,3493.845421145515,2023-11-02,0,Merchant 2420,Location 2420,Online,0
764,58.16222511639744,1163,2022-02-01 19:00:00,2440,83.35225848934058,0.6784618306069045,Customer 1163,27,Address 1163,7524.885684605896,2022-06-12,0,Merchant 2440,Location 2440,Retail,0
765,83.83365836596249,1381,2022-02-01 20:00:00,2276,41.28986856697706,0.477154970483057,Customer 1381,58,Address 1381,4206.199489908408,2023-01-16,0,Merchant 2276,Location 2276,Retail,0
766,56.62474277547674,1961,2022-02-01 21:00:00,2270,42.23674080239536,0.3551585213113261,Customer 1961,47,Address 1961,3454.6485309782306,2024-08-18,0,Merchant 2270,Location 2270,Retail,0
767,35.74850060274453,1722,2022-02-01 22:00:00,2658,23.275119073438717,0.7440047927230024,Customer 1722,53,Address 1722,2286.2810647827623,2023-12-23,0,Merchant 2658,Location 2658,Online,0
768,13.93228352088363,1532,2022-02-01 23:00:00,2239,49.087915137758976,0.7192786882612906,Customer 1532,60,Address 1532,3744.641315932557,2023-06-16,0,Merchant 2239,Location 2239,Food,0
769,39.16310961804249,1623,2022-02-02 00:00:00,2651,89.529993047051,0.4301006096246115,Customer 1623,34,Address 1623,2341.7106823841923,2023-09-15,0,Merchant 2651,Location 2651,Travel,0
770,66.9648788192244,1555,2022-02-02 01:00:00,2834,99.37033288544846,0.9259807533038136,Customer 1555,45,Address 1555,1776.6329873685736,2023-07-09,0,Merchant 2834,Location 2834,Online,0
771,72.13300401633145,1464,2022-02-02 02:00:00,2865,16.878489454627122,0.7333870591504825,Customer 1464,45,Address 1464,6683.679293255693,2023-04-09,0,Merchant 2865,Location 2865,Food,0
772,56.42487376973606,1091,2022-02-02 03:00:00,2997,94.50323285575251,0.6688014420321982,Customer 1091,58,Address 1091,1736.4684385177802,2022-04-01,0,Merchant 2997,Location 2997,Online,0
773,40.148430428907375,1182,2022-02-02 04:00:00,2636,59.075007619922374,0.3960797161151779,Customer 1182,30,Address 1182,2636.6802336256605,2022-07-01,0,Merchant 2636,Location 2636,Food,0
774,11.02801846763564,1771,2022-02-02 05:00:00,2842,12.913548214679052,0.8276481023294474,Customer 1771,35,Address 1771,8894.834912950853,2024-02-10,0,Merchant 2842,Location 2842,Online,0
775,55.29304755520577,1049,2022-02-02 06:00:00,2914,43.192593645672574,0.6442075669758306,Customer 1049,30,Address 1049,7144.298707590787,2022-02-18,0,Merchant 2914,Location 2914,Food,0
776,37.171320632196114,1799,2022-02-02 07:00:00,2658,79.07337823944823,0.4921912967224267,Customer 1799,24,Address 1799,4309.686014500232,2024-03-09,0,Merchant 2658,Location 2658,Other,0
777,38.4598136030812,1615,2022-02-02 08:00:00,2959,71.69931106137966,0.4659195208102579,Customer 1615,28,Address 1615,9447.919780990504,2023-09-07,0,Merchant 2959,Location 2959,Travel,0
778,53.639224435804294,1802,2022-02-02 09:00:00,2635,19.03940300928989,0.1826858815607785,Customer 1802,23,Address 1802,6791.878055912904,2024-03-12,0,Merchant 2635,Location 2635,Other,0
779,86.04909239430734,2000,2022-02-02 10:00:00,2780,55.01117083862846,0.5746428739524295,Customer 2000,42,Address 2000,4853.024379784787,2024-09-26,0,Merchant 2780,Location 2780,Other,0
780,37.21490182370482,1058,2022-02-02 11:00:00,2825,89.49786591397454,0.3170494174588841,Customer 1058,50,Address 1058,5923.741950678233,2022-02-27,0,Merchant 2825,Location 2825,Travel,0
781,44.5079341726125,1678,2022-02-02 12:00:00,2155,92.16109624250274,0.7477637078045679,Customer 1678,33,Address 1678,3302.010949050849,2023-11-09,1,Merchant 2155,Location 2155,Travel,0
782,33.63646677492327,1473,2022-02-02 13:00:00,2307,34.29515278268709,0.8260131873274161,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2307,Location 2307,Food,0
783,72.3836349025095,1733,2022-02-02 14:00:00,2112,37.16365297466328,0.8460932128749881,Customer 1733,18,Address 1733,1362.0373748007858,2024-01-03,0,Merchant 2112,Location 2112,Food,0
784,24.99217212263321,1649,2022-02-02 15:00:00,2774,27.199860163654957,0.2830155776097416,Customer 1649,54,Address 1649,7708.879304387245,2023-10-11,0,Merchant 2774,Location 2774,Online,0
785,93.97476921734388,1500,2022-02-02 16:00:00,2289,56.01392029651868,0.976224191851543,Customer 1500,19,Address 1500,4318.580359323783,2023-05-15,0,Merchant 2289,Location 2289,Food,0
786,27.48195585196696,1366,2022-02-02 17:00:00,2553,93.71489242553008,0.2658286490724965,Customer 1366,45,Address 1366,3069.6446371624593,2023-01-01,0,Merchant 2553,Location 2553,Other,0
787,33.670626213973335,1001,2022-02-02 18:00:00,2627,87.3754439319368,0.0309210414925036,Customer 1001,54,Address 1001,9507.27205955636,2022-01-01,0,Merchant 2627,Location 2627,Food,0
788,75.52415113014018,1986,2022-02-02 19:00:00,2235,29.47028571189344,0.0033732513696403,Customer 1986,51,Address 1986,6658.952161705015,2024-09-12,0,Merchant 2235,Location 2235,Retail,0
789,69.45279091816774,1921,2022-02-02 20:00:00,2154,56.82490015017458,0.9531904193640452,Customer 1921,44,Address 1921,1097.4230457693316,2024-07-09,0,Merchant 2154,Location 2154,Food,0
790,57.999821069456985,1808,2022-02-02 21:00:00,2081,39.55877452481431,0.4246326707976273,Customer 1808,43,Address 1808,7507.005759868557,2024-03-18,0,Merchant 2081,Location 2081,Other,0
791,27.036676505451872,1503,2022-02-02 22:00:00,2309,18.51917809697343,0.9771645402786412,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2309,Location 2309,Travel,0
792,72.01022436079609,1017,2022-02-02 23:00:00,2173,26.457402340765253,0.927048823145471,Customer 1017,21,Address 1017,5179.000965050205,2022-01-17,0,Merchant 2173,Location 2173,Retail,0
793,53.967852338181395,1195,2022-02-03 00:00:00,2152,28.60155804491957,0.6572329318018019,Customer 1195,64,Address 1195,6831.410409294031,2022-07-14,0,Merchant 2152,Location 2152,Online,0
794,50.2358498879414,1950,2022-02-03 01:00:00,2057,11.829614712094427,0.1753779688016769,Customer 1950,48,Address 1950,2394.859954484713,2024-08-07,0,Merchant 2057,Location 2057,Other,1
795,91.2293600351788,1673,2022-02-03 02:00:00,2347,97.84664625963768,0.5583915059974431,Customer 1673,55,Address 1673,9911.337339319443,2023-11-04,0,Merchant 2347,Location 2347,Other,0
796,25.97000920702483,1528,2022-02-03 03:00:00,2256,45.30356510491345,0.680606073204976,Customer 1528,28,Address 1528,4034.1390886485497,2023-06-12,0,Merchant 2256,Location 2256,Travel,0
797,58.46823104325883,1480,2022-02-03 04:00:00,2761,60.42601383906089,0.1633652686292824,Customer 1480,26,Address 1480,7269.75604357179,2023-04-25,0,Merchant 2761,Location 2761,Online,0
798,71.40047986174835,1771,2022-02-03 05:00:00,2932,95.8606427114737,0.2188728737348473,Customer 1771,35,Address 1771,8894.834912950853,2024-02-10,0,Merchant 2932,Location 2932,Travel,0
799,23.095075391859403,1667,2022-02-03 06:00:00,2440,63.724316303614216,0.3935290820294265,Customer 1667,35,Address 1667,4096.117607307247,2023-10-29,0,Merchant 2440,Location 2440,Online,0
800,74.2479445014433,1429,2022-02-03 07:00:00,2530,69.16240570091188,0.96682482824782,Customer 1429,33,Address 1429,8687.343482001097,2023-03-05,0,Merchant 2530,Location 2530,Food,0
801,56.11778886499002,1152,2022-02-03 08:00:00,2446,33.89671189096964,0.3569245016474663,Customer 1152,55,Address 1152,7273.982375653035,2022-06-01,0,Merchant 2446,Location 2446,Food,0
802,37.101099109357335,1733,2022-02-03 09:00:00,2752,97.20580783500826,0.4077484944528583,Customer 1733,18,Address 1733,1362.0373748007858,2024-01-03,0,Merchant 2752,Location 2752,Other,0
803,53.258294604800966,1273,2022-02-03 10:00:00,2648,66.58636376896106,0.979642138760861,Customer 1273,61,Address 1273,7120.616916284161,2022-09-30,0,Merchant 2648,Location 2648,Other,0
804,86.57748678092385,1515,2022-02-03 11:00:00,2643,60.67641343107672,0.8826987779429258,Customer 1515,37,Address 1515,7872.506549172416,2023-05-30,0,Merchant 2643,Location 2643,Online,0
805,34.78006778134278,1999,2022-02-03 12:00:00,2843,56.25388641737121,0.1824225380246447,Customer 1999,57,Address 1999,7376.854106511174,2024-09-25,0,Merchant 2843,Location 2843,Food,0
806,10.006932562275091,1084,2022-02-03 13:00:00,2037,18.325196086405228,0.5193765475390857,Customer 1084,60,Address 1084,2169.4259351690243,2022-03-25,0,Merchant 2037,Location 2037,Other,0
